,소관,회계,계정,분야,부문,프로그램,단위사업,세부사업,연도,최종예산
543,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,유해화학물질 관리,화학물질관리체계 선진화,2017,35095000000.0
544,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,유해화학물질 관리,잔류성유기오염물질종합관리,2017,4411000000.0
545,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,유해화학물질 관리,화학물질관리 국제협력,2017,298000000.0
546,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),수질보전활동지원,2017,1819000000.0
547,환경부,한강수계관리기금,,환경,상하수도・수질,여유자금운용,여유자금운용(한강수계관리기금),통화금융기관예치,2017,35266000000.0
548,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,국제환경협력,기후변화대응 환경협력,2017,2358000000.0
549,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물의 안정적 처리,공동집하장 확충 지원,2017,1425000000.0
550,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물처리 정보화,폐기물관리시스템 구축운영(정보화),2017,3122000000.0
551,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(낙동강),토지등의 매수,2017,29985000000.0
552,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,토양 지하수 관리,군사기지환경관리및정화사업,2017,10530000000.0
553,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(낙동강),환경기초시설 운영,2017,82432000000.0
554,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물처리 정보화,RFID기반음식물쓰레기관리체계구축(정보화),2017,845000000.0
555,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(낙동강),환경기초시설 설치,2017,72119000000.0
556,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",생태계보전・복원,환경지킴이,2017,28306000000.0
557,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),상하류 협력지원사업,2017,5510000000.0
558,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,주민지원사업(낙동강),주민지원사업평가 및 DB지원,2017,407000000.0
559,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,주민지원사업(낙동강),관리청별 주민지원,2017,26853000000.0
560,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(전출금),공공기금 전출,환경개선특별회계에서 석면피해구제기금으로의 전출,2017,500000000.0
561,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,친환경 청정사업(한강),친환경 청정사업 지원,2017,19275000000.0
562,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물의 안정적 처리,유해폐기물처리및대집행,2017,1103000000.0
563,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물의 안정적 처리,바젤협약분담금(ODA),2017,138000000.0
564,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),수질오염방지시설  운영 지원,2017,603000000.0
565,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수이자상환),예수이자상환(공자기금),공자기금예수금이자상환(총괄계정),2017,4719000000.0
566,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),생태하천복원사업,2017,12156000000.0
567,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,국제환경협력,지구환경금융부담금(ODA),2017,2205000000.0
568,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),퇴적물준설,2017,1369000000.0
569,환경부,환경개선특별회계,,환경,환경일반,회계간거래(전출금),회계간전출,환경개선특별회계에서 지역발전특별회계로의 전출(경제발전계정),2017,26167000000.0
570,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,주민지원사업(한강),주민지원사업평가및DB지원,2017,739000000.0
571,환경부,환경개선특별회계,,환경,환경일반,회계간거래(전출금),회계간전출,환경개선특별회계에서 지역발전특별회계로의 전출(생활기반계정),2017,353607000000.0
572,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,주민지원사업(한강),관리청별주민지원,2017,69996000000.0
573,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수원금상환),예수원금상환(공자기금),공자기금예수금원금상환(총괄계정),2017,32700000000.0
574,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,식수원 개발 관리,물산업클러스터 조성,2017,64902000000.0
575,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(한강),환경기초시설설치,2017,74469000000.0
576,환경부,석면피해구제기금,,환경,환경일반,기금간거래,공공자금관리기금예탁,석면피해구제기금에서 공공자금관리기금으로 예탁,2017,30000000000.0
577,환경부,석면피해구제기금,,환경,환경일반,여유자금운용,여유자금운용(석면피해구제기금),통화금융기관예치,2017,3389000000.0
578,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,하수관거정비(환특),도시침수대응,2017,178700000000.0
579,환경부,석면피해구제기금,,환경,환경일반,환경행정 지원,기금운영비(석면피해구제기금),정보화경비(정보화),2017,181000000.0
580,환경부,환경개선특별회계,,환경,상하수도・수질,수질보전 및 관리,수질개선기반구축,조류감시 및 제거 활용기술개발 및 실증화(R&D),2017,3610000000.0
581,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,재활용 및 처리시설 설치,폐기물 직매립 제로화 사업,2017,390000000.0
582,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,재활용 및 처리시설 설치,재활용 및 업사이클센터 설치사업,2017,10909000000.0
583,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,하수관거정비(환특),하수관거정비,2017,782743000000.0
584,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경산업 및 친환경제품보급기반구축,중소환경기업 사업화 지원사업,2017,4830000000.0
585,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,환경기초시설(한강),환경기초시설운영,2017,126887000000.0
586,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경친화적경제사회기반조성,환경오염 피해 구제제도 개선,2017,6200000000.0
587,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경시험연구,정지궤도 복합위성 개발사업(R&D)(환경부),2017,19373000000.0
588,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),환경기초조사연구,2017,2681000000.0
589,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,행정효율성 증진 및 능력개발,뉴미디어 홍보시스템 구축,2017,1715000000.0
590,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,오염총량관리(한강),오염총량관리조사연구,2017,3809000000.0
591,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,식수원 개발 관리,평창동계올림픽급수체계 구축,2017,5323000000.0
592,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,오염총량관리(한강),오염총량관리사업,2017,7312000000.0
593,환경부,환경개선특별회계,,환경,상하수도・수질,상하수 및 토양지하수 관리,상하수도 및 토양지하수,CO2 저장 환경관리기술 개발(R&D),2017,4119000000.0
594,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),상수원관리지역관리,2017,17302000000.0
595,환경부,환경개선특별회계,,환경,폐기물,자원순환사회 형성 촉진,자원순환 기술개발(R&D),폐자원에너지화 기술개발(R&D),2017,12779000000.0
596,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,기타 수질개선지원(한강),비점오염저감사업,2017,7634000000.0
597,환경부,환경개선특별회계,,환경,폐기물,자원순환기반 구축,폐기물처리 정보화,폐기물거래시스템 구축・운영(정보화),2017,499000000.0
598,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(한강),수변녹지조성관리사업,2017,10691000000.0
599,환경부,환경개선특별회계,,환경,자연,"자연환경, 생물자원 보전",출연사업(자연),국립낙동강생물자원관 출연,2017,21687000000.0
600,환경부,한강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(한강),토지등의 매수,2017,104919000000.0
601,환경부,환경개선특별회계,,환경,환경일반,환경보전기반육성,환경친화적경제사회기반조성,글로벌 환경기술검증기반 구축,2017,1128000000.0
602,환경부,낙동강수계관리기금,,환경,상하수도・수질,4대강유역관리,토지매수및수변구역관리(낙동강),수변녹지조성관리사업,2017,6595000000.0
